,CONTS_ID,CONTS_NAME,IMG_URL,ADDR_OLD,ADDR_NEW,COORD_DATA,COORD_X,COORD_Y,TEL_NO,CONTS_DETL,CONTS_STAT,EX_DATA_01,EX_DATA_02,NAME_01,VALUE_01,NAME_02,VALUE_02,NAME_03,VALUE_03,NAME_04,VALUE_04,NAME_05,VALUE_05,NAME_06,VALUE_06,NAME_07,VALUE_07,NAME_08,VALUE_08,NAME_09,VALUE_09,NAME_10,VALUE_10,NAME_11,VALUE_11,NAME_12,VALUE_12,NAME_13,VALUE_13,NAME_14,VALUE_14,NAME_15,VALUE_15,NAME_16,VALUE_16,NAME_17,VALUE_17,NAME_18,VALUE_18,NAME_19,VALUE_19,NAME_20,VALUE_20,COORD_TYPE,LN_PATTERN,LN_COLOR,LN_WEIGHT,MOVIE_URL,VOICE_URL,BASE_AREA,POINT_NUM,LAN_TYPE,KEYWORD,SUB_ID,SUB_NAME,CRTFC_YN,geometry
201,zerowaste_2023_081,카페드라무,,서울특별시 강서구 마곡동 784-6,서울특별시 강서구 강서로 443,"[126.83992,37.56516]",126.839920000,37.565160000,02-3661-1204,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"화~일 10:00 ~ 22:00, 월 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07792,다사41705196,KOR,,1,카페,N,POINT (126.83992 37.56516)
202,zerowaste_0047,에코스토어(ecostore) 신세계백화점 강남점,,서울특별시 서초구 잠원동 75-24,서울특별시 서초구 신반포로 177-2,"[127.003566224,37.505552108]",127.003566224,37.505552108,1588-1234,,0,,https://korea.ecostore.com/,서울시 인증 여부,아니요,제로웨이스트 활동내용,"세제 무포장 리필, 사탕수수 용기 등 탄소배출 감량한 용기 사용",운영시간,,취급품목(메뉴),에코스토어 세탁세제/섬유유연제 리필,인스타그램,http://www.instagram.com/ecostorekr_official,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06512,다사56124525,KOR,#환경,3,리필샵,N,POINT (127.003566224 37.505552108)
203,zerowaste_2023_019,빵아커피 김포공항점,,서울특별시 강서구 공항동 1373-5,서울특별시 강서구 하늘길 233,"[126.81343,37.5535]",126.813430000,37.553500000,02-2665-0805,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,매일 08:00 ~ 21:00,취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07505,다사39355068,KOR,,1,카페,N,POINT (126.81343 37.5535)
204,zerowaste_2023_056,댄싱컵,,서울특별시 강서구 마곡동 772-8,서울특별시 강서구 마곡동로 61,"[126.8331715,37.5606125]",126.833171500,37.560612500,02-3663-7588,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00 ~ 22:00, 토,일 10:30-21:00",취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07802,다사41105145,KOR,,1,카페,N,POINT (126.8331715 37.5606125)
205,zerowaste_2022048,지평선,,서울특별시 도봉구 창동 27,서울특별시 도봉구 노해로70길 54,"[127.050686728,37.649852484]",127.050686728,37.649852484,,,1,,,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"방향제, 양말, 리필세제 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01417,다사60366124,KOR,#환경,3,리필샵,N,POINT (127.050686728 37.649852484)
206,zerowaste_0001,제로웨이스트 공방 꽃삼월,,서울특별시 동대문구 전농동 648-117,서울특별시 동대문구 답십리로30길 22-1,"[127.048325,37.574253]",127.048326438,37.574252444,0507-1380-5365,,1,,https://blog.naver.com/slcdream/222501256334,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"무포장 가게, 매장 내 일회용품 비사용",운영시간,"화수목 13시~19시/ 금,토,일 11시~19시(원데이클래스)/ 매주 월 & 법정공휴일 휴무",취급품목(메뉴),"화장품, 세제 소분판매 및 친환경제품 판매",인스타그램,http://www.instagram.com/kkotsamwol_official,제로페이,가능,홈페이지,인터넷쇼핑몰 사이트 가능,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,02594,다사60115286,KOR,#환경,3,리필샵,N,POINT (127.048326438 37.574252444)
207,zerowaste_2023_061,폴바셋 서소문점,,서울특별시 중구 서소문동 143,서울특별시 중구 서소문로 124,"[126.97522,37.56311]",126.975220000,37.563110000,02-779-9489,,1,,http://www.baristapaulbassett.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00 ~ 21:00, 토,일 09:00-16:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/paulbassettkorea/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04514,다사53655165,KOR,,1,카페,N,POINT (126.97522 37.56311)
208,zerowaste_2023_058,카페조제,,서울특별시 강서구 마곡동 799-11,서울특별시 강서구 마곡중앙4로 22,"[126.829043,37.5582246]",126.829043000,37.558224600,010-3019-9772,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~토 07:00 ~ 19:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/cafejoje_/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07631,다사40735119,KOR,,1,카페,N,POINT (126.829043 37.5582246)
209,zerowaste_2023_013,스타벅스 별다방점,,서울특별시 중구 회현동2가 88,서울특별시 중구 퇴계로 100,"[126.98293,37.56021]",126.982930000,37.560210000,1522-3242,,1,,https://www.starbucks.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,월~일 07:00~21:00,취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04631,다사54335133,KOR,,1,카페,N,POINT (126.98293 37.56021)
210,zerowaste_2023_080,행복커넥트 성수빌딩,,서울특별시 성동구 성수동2가 315-61,서울특별시 성동구 연무장5가길 25,"[127.05561,37.54355]",127.055610000,37.543550000,-,,1,,http://happyconnect.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04782,다사60744945,KOR,,1,카페,N,POINT (127.05561 37.54355)
211,zerowaste_2023_001,SK T타워_사내카페 (신세계푸드),,서울특별시 중구 을지로2가 11,서울특별시 중구 을지로 65,"[126.98511,37.56649]",126.985110000,37.566490000,02-6100-2114,,1,,www.sktelecom.com,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/sktelecom/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04539,다사54525202,KOR,,1,카페,N,POINT (126.98511 37.56649)
212,zerowaste_2023_097,브로큰템퍼,,서울특별시 서대문구 북가좌동 344-9,서울특별시 서대문구 불광천길 170,"[126.9097,37.58258]",126.909700000,37.582580000,0507-1419-3250,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~토 12:00 ~ 23:00, 일 13:00 ~ 23:00",취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03678,다사47885385,KOR,,1,카페,N,POINT (126.9097 37.58258)
213,zerowaste_2023_095,디벙크,,서울특별시 마포구 합정동 366-1,서울특별시 마포구 성지1길 30,"[126.91512,37.54791]",126.915120000,37.547910000,02-6930-5598,,1,,http://debunk.kr,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,매일 10:00 ~ 23:00,취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/debunk.official/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04072,다사48335000,KOR,,1,카페,N,POINT (126.91512 37.54791)
214,zerowaste_2023_049,한국공항공사_사내카페,,서울특별시 강서구 과해동 676,서울특별시 강서구 하늘길 78,"[126.79974,37.56091]",126.799740000,37.560910000,1661-2626,,1,,https://www.airport.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07505,다사38155151,KOR,,1,카페,N,POINT (126.79974 37.56091)
215,zerowaste_2023_069,구로구청,,서울특별시 구로구 구로동 435,서울특별시 구로구 가마산로 245,"[126.88811,37.49574]",126.888110000,37.495740000,02-860-2114,,1,,https://www.guro.go.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,https://www.instagram.com/guro_gu,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08284,다사45914422,KOR,,1,카페,N,POINT (126.88811 37.49574)
216,zerowaste_2023_008,스타벅스 을지로경기빌딩점,,서울특별시 중구 삼각동 115,서울특별시 중구 남대문로10길 9,"[126.98323,37.56721]",126.983230000,37.567210000,1522-3238,,1,,https://www.starbucks.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00~20:00, 토 09:00~19:00, 일09:00~18:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04540,다사54365210,KOR,#환경,1,카페,N,POINT (126.98323 37.56721)
217,zerowaste_0069,순환지구,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230310152444_1.png,서울특별시 성북구 동선동4가 284,서울특별시 성북구 동소문로25길 8,"[127.01861,37.594814]",127.018605662,37.594814106,02-921-3888,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"무포장 가게, 매장 내 일회용품 비사용, 용기 내 고객들을 위한 무료 세척 공간 제공, 공유공구 운영, 무료나눔상자 운영, 순환 자원 수거(PP/PE 플라스틱, PET 음료병, 살",운영시간,"화~금 12:30~20:00, 토~일 12:30~18:30, 월요일, 마지막 주 일요일 휴무",취급품목(메뉴),"식료품(곡류&향신료&그래놀라 등) 및 세탁/주방 세제 리필스테이션, 무포장/친환경/공정무역 제품, 중고그릇",인스타그램,https://www.instagram.com/soonhwan_jigu/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,02829,다사57505515,KOR,"#환경,#공간",3,리필샵,N,POINT (127.018605662 37.594814106)
218,zerowaste_2023_042,하나은행본점_사내카페,,서울특별시 중구 을지로1가 101-1,서울특별시 중구 을지로 35,"[126.98187,37.56649]",126.981870000,37.566490000,-,,1,,https://www.kebhana.com/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04523,다사54245202,KOR,,1,카페,N,POINT (126.98187 37.56649)
219,zerowaste_2023_002,SK T타워_사내카페 (후니드),,서울특별시 중구 을지로2가 11,서울특별시 중구 을지로 65,"[126.98511,37.56649]",126.985110000,37.566490000,02-6100-2114,,1,,www.sktelecom.com,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/sktelecom/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04539,다사54525202,KOR,,1,카페,N,POINT (126.98511 37.56649)
220,zerowaste_2023_034,중구청,,서울특별시 중구 예관동 120-1,서울특별시 중구 창경궁로 17,"[126.998,37.56412]",126.998000000,37.564120000,02-3396-4114,,1,,http://www.junggu.seoul.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04558,다사55665175,KOR,,1,카페,N,POINT (126.998 37.56412)
221,zerowaste_2023_100,이화여대 학생문화관,,서울특별시 서대문구 대현동 33-11,서울특별시 서대문구 이화여대길 54,"[126.945680794,37.559285765]",126.945680794,37.559285765,02-3277-211,,1,,http://www.ewha.ac.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03765,다사51045124,KOR,,1,카페,N,POINT (126.945680794 37.559285765)
222,zerowaste_0026,민박?,,서울특별시 강북구 수유동 222-55,서울특별시 강북구 노해로14길 24,"[127.024094963,37.639702739]",127.024094963,37.639702739,070-7779-5219,,1,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,다회용기 대여,운영시간,"평일 08:00~20:00
주말 12:00~20:00",취급품목(메뉴),"커피, 음료",인스타그램,http://www.instagram.com/minparkcoff,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01072,다사58016013,KOR,#환경,1,카페,N,POINT (127.024094963 37.639702739)
223,zerowaste_0012,페이퍼넛츠,,서울특별시 서대문구 북가좌동 346-2,서울특별시 서대문구 거북골로24길 37-8,"[126.908234762,37.581218003]",126.908234762,37.581218003,02-6408-7799,,1,,http://www.papernuts.kr/,서울시 인증 여부,아니요,제로웨이스트 활동내용,"매장 내 일회용품 대신 소창손수건, 유리빨대 제공, 포장용 다회용기 대여",운영시간,"월,일10:30-18:00/화,수,목,금10:00-20:30/둘째주넷째주월요일 휴무",취급품목(메뉴),"커피류, 견과류, 그래놀라, 요거트",인스타그램,http://www.instagram.com/paper_nuts,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03680,다사47755370,KOR,#환경,1,카페,N,POINT (126.908234762 37.581218003)
224,zerowaste_0030,리트리트 커피 로스터즈,,서울특별시 강북구 수유동 191-57,서울특별시 강북구 한천로139길 11,"[127.026193905,37.639570226]",127.026193905,37.639570226,0507-1362-7847,,1,,https://smartstore.naver.com/retreatcoffee,서울시 인증 여부,아니요,제로웨이스트 활동내용,다회용기 대여,운영시간,"평일 08:00~20:00
주말, 공휴일 10:00~19:00",취급품목(메뉴),"커피, 음료",인스타그램,http://www.instagram.com/retreat_coffee,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01074,다사58196011,KOR,#환경,1,카페,N,POINT (127.026193905 37.639570226)
225,zerowaste_0041,오즈타운,,서울특별시 마포구 연남동 224-38,서울특별시 마포구 동교로 272-8,"[126.926099688,37.563515806]",126.926099688,37.563515806,010-8466-1451,,0,,https://smartstore.naver.com/oztown,서울시 인증 여부,아니요,제로웨이스트 활동내용,플라스틱이 나오지 않는 친환경 제품 소개 및 판매,운영시간,"화수목금 14:00~20:00, 토일월 휴무",취급품목(메뉴),"제로웨이스트 제품 판매(천연수세미, 샴푸바, 고체치약 등)",인스타그램,http://www.instagram.com/oz_town,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03981,다사49315172,KOR,#환경,4,친환경생필품점,N,POINT (126.926099688 37.563515806)
226,zerowaste_0094,제로마켓 허밍버드 NC 강서점,,서울특별시 강서구 등촌동 689,서울특별시 강서구 강서로56길 17,"[126.839995353,37.55970532]",126.839995353,37.559705320,02-2667-9000,,0,,https://www.elandretail.com/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~목 10:00~22:00, 금~일 10:30~22:00",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/hummingbird_for_earth/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07584,다사41705135,KOR,#환경,4,친환경생필품점,N,POINT (126.839995353 37.55970532)
227,zerowaste_0097,제로마켓 어쩌다에코 홈플러스 합정점,,서울특별시 마포구 합정동 383-2,서울특별시 마포구 월드컵로1길 3,"[126.913313456,37.549215551]",126.913313456,37.549215551,02-6938-8800,,0,,https://corporate.homeplus.co.kr/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~일 10:00~24:00 (2, 4번째 일요일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/uhjjeoda_eco/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04027,다사48175014,KOR,#환경,4,친환경생필품점,N,POINT (126.913313456 37.549215551)
228,zerowaste_0093,제로마켓 송포어스 NC 송파점,,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로 66,"[127.124405,37.478573]",127.124408110,37.478572248,02-2157-5000,,0,,https://www.elandretail.com/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~목 10:00~22:00, 금~일 10:30~22:00",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/song_for_earth/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05838,다사66794221,KOR,#환경,4,친환경생필품점,N,POINT (127.12440811 37.478572248)
229,zerowaste_0076,스타벅스 한국프레스센터점,,서울특별시 중구 태평로1가 25,서울특별시 중구 세종대로 124,"[126.97776,37.56755]",126.977760000,37.567550000,1522-3235,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~19:00, 토, 일09:00~18:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04520,다사53885214,KOR,#환경,1,카페,N,POINT (126.97776 37.56755)
230,zerowaste_0018,포포브레드,,서울특별시 서대문구 연희동 92-18,서울특별시 서대문구 증가로 18,"[126.931200945,37.569968415]",126.931200945,37.569968415,02-332-2044,,0,,https://smartstore.naver.com/forfourbread,서울시 인증 여부,아니요,제로웨이스트 활동내용,"무포장 가게 운영(1회용, 플라스틱 포장 최소화)",운영시간,"화~토 11:00~18:00(일,월 휴무)",취급품목(메뉴),"비건빵, 비건 디저트, 음료",인스타그램,http://www.instagram.com/forfourbread,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03698,다사49775244,KOR,#환경,5,기타,N,POINT (126.931200945 37.569968415)
231,zerowaste_0062,되살림가게_새록1호점,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414,"[127.060762697,37.65494503]",127.060762697,37.654945030,02-930-0369,,1,,https://linktr.ee/saerok_official,서울시 인증 여부,아니요,제로웨이스트 활동내용,"플라스틱병뚜껑 수거
종이팩,멸균팩 수거
아이스팩 수거
업사이클링 수업",운영시간,월~금 10시~20시  토~일 10시~18시,취급품목(메뉴),"제로웨이스트제품(생활/주방/욕실용품)
기증받은 재이용물품(의류,잡화,아동용품 등)",인스타그램,http://www.instagram.com/saerok_official,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01695,다사61256180,KOR,#환경,5,기타,N,POINT (127.060762697 37.65494503)
232,11103395_1655165592924,카페일마지오,,서울특별시 영등포구 양평동3가 60,서울특별시 영등포구 선유로 165,"[126.891582499,37.528604317]",126.891582499,37.528604317,,,1,,,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치)|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),,인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07268,다사46244787,KOR,,1,카페,N,POINT (126.891582499 37.528604317)
233,zerowaste_2023_070,구로구청 카페_카페95,,서울특별시 구로구 구로동 435,서울특별시 구로구 가마산로 245,"[126.88811,37.49574]",126.888110000,37.495740000,02-860-2146,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08284,다사45914422,KOR,,1,카페,N,POINT (126.88811 37.49574)
234,zerowaste_2023_071,마포구청,,서울특별시 마포구 성산동 370,서울특별시 마포구 월드컵로 212,"[126.901731111,37.56608768]",126.901731111,37.566087680,02-3153-8114,,1,,http://www.mapo.go.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03937,다사47165202,KOR,,1,카페,N,POINT (126.901731111 37.56608768)
235,zerowaste_0080,스타벅스 을지로내외빌딩R점,,서울특별시 중구 을지로2가 6,서울특별시 중구 을지로 51,"[126.9837,37.5665]",126.983700000,37.566500000,1522-3239,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~20:00, 토 09:00~18:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04539,다사54405202,KOR,#환경,1,카페,N,POINT (126.9837 37.5665)
236,zerowaste_0043,더바디샵 강남대로점,,서울특별시 서초구 서초동 1304-2,서울특별시 서초구 강남대로 449,"[127.025096436,37.502463178]",127.025096436,37.502463178,02-3482-4526,,1,,https://www.thebodyshop.co.kr/,서울시 인증 여부,아니요,제로웨이스트 활동내용,세제 무포장 리필,운영시간,매일 11:00~22:00,취급품목(메뉴),바디워시 샴푸 등 세정류 화장품 리필 가능(지정된 알루미늄 병에만 리필 가능),인스타그램,http://www.instagram.com/thebodyshop_korea,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06611,다사58024490,KOR,#환경,3,리필샵,N,POINT (127.025096436 37.502463178)
237,zerowaste_2023_026,숭의여대 본관_교내카페,,서울특별시 중구 예장동 8-3,서울특별시 중구 소파로2길 10,"[126.9875,37.55786]",126.987500000,37.557860000,-,,1,,https://www.sewc.ac.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00 ~ 23:00, 토-일 11:00-21:00",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04628,다사54735106,KOR,,1,카페,N,POINT (126.9875 37.55786)
238,zerowaste_2023_041,드롭탑 서여의도점,,서울특별시 영등포구 여의도동 14-2,서울특별시 영등포구 국회대로70길 7,"[126.91992,37.53]",126.919920000,37.530000000,02-3775-3230,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,매일 00:00 - 24:00,취급품목(메뉴),커피 음료,인스타그램,http://www.cafedroptop.com/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07238,다사48744801,KOR,,1,카페,N,POINT (126.91992 37.53)
239,zerowaste_0015,협동플랫폼 카페이웃,,서울특별시 서대문구 홍은동 403-8,서울특별시 서대문구 가좌로 77,"[126.928154,37.580025]",126.928157733,37.580023799,070-8118-0326,,1,,https://linktr.ee/neighbor0326,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"무포장가게, 플라스틱방앗간 수거점, 텀블러 할인 등",운영시간,"매일 10:00~20:00, 토요일 11:00~18:00 (일요일 휴무)",취급품목(메뉴),"음료, 제로웨이스트 상품 등",인스타그램,https://www.instagram.com/cafe_neighbor/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03663,다사49505355,KOR,#환경,1,카페,N,POINT (126.928157733 37.580023799)
240,zerowaste_2022017,두레생협(종로점),,서울특별시 종로구 누하동 251,서울특별시 종로구 필운대로 23,"[126.96910354,37.578199805]",126.969103540,37.578199805,02-735-7161,,1,,https://blog.naver.com/eco_coop,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-토 10:00-21:00 일 10:00-19:00
",취급품목(메뉴),"친환경생필품점, 리필세제, 과일 등",인스타그램,"https://www.instagram.com/eco_coop
",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03039,다사53125333,KOR,#환경,3,리필샵,N,POINT (126.96910354 37.578199805)
241,zerowaste_2022045,두레생협(구산점),,서울특별시 은평구 구산동 198-1,서울특별시 은평구 서오릉로 175,"[126.913995463,37.612675655]",126.913995463,37.612675655,02-385-6233,,1,,https//www.instagram.com/epdure,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-토 10:00-21:00 일 12:00-18:00,취급품목(메뉴),"친환경생필품, 코코넛세안비누, 과일 등",인스타그램,https//www.instagram.com/epdure,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03411,다사48285718,KOR,#환경,3,리필샵,N,POINT (126.913995463 37.612675655)
