행정동명,2023년09월_전체세대,2023년09월_1인세대,2023년09월_2인세대,2023년09월_3인세대,2023년09월_4인세대,2023년09월_5인세대,2023년9월_6인가구이상,채소가게수,제로웨이스트 가게수,유치원수,거주인구대비취약자수,거주인구대비취약자백분위수,미세먼지지수,미세먼지백분위,행정구역면적,공원수,공원율,도시농업(프로그램수),도시농업(시설수),초등학교수,사업체수 (개),종사자수 (명),채식식당수,인구수,1_0대,1_10대,1_20대,1_30대,1_40대,1_50대,1_60대,1_70대,1_80대,1_90대,1_기타,2_0대,2_10대,2_20대,2_30대,2_40대,2_50대,2_60대,2_70대,2_80대,2_90대,2_기타,카페수,승하차인원_버스_지하철,1점포당_1년_매출액,행정동별_1년_매출액,1인세대_(수),1인세대,총_10대_(수),총_20_30대_(수),총_40_50대_(수),총_60대이상_(수),총_10대,총_20_30대,총_40_50대,총_60대이상,유치원_초등학교_(수),유치원_초등학교,거주_유동_인구당_매출액
아현동,12079,3846,2988,2822,2028,290,105,4.0,0.0,0.0,6299,79.0,49.703,49,0.7438,5,0.85,0.0,0.0,1.0,2417,13499,2.0,56360,2880,1892,2708,4978,4994,4050,3050,1174,586,48,0,2908,2210,3540,6024,4966,4342,3266,1570,1004,160,10,50.0,357079.0,30383751.5,1276117563,3846,0.3184038413775975,4102,17250,18352,10868,0.07278211497515968,0.3060681334279631,0.3256210078069553,0.1928317955997161,1.0,1.77430801987225e-05,8.456416790312145
안암동,9908,7094,1388,766,510,117,33,1.0,1.0,1.0,2779,46.0,70.732,54,1.3785,1,0.11,0.0,0.0,1.0,1927,14353,6.0,30144,380,884,5698,2284,1446,1896,1420,780,358,44,2,366,772,5350,1766,1404,1986,1496,1014,686,108,4,104.0,285932.0,32484915.73,15852638878,7094,0.7159870811465483,1656,15098,6732,5912,0.05493630573248408,0.5008625265392781,0.223328025477707,0.19612526539278133,2.0,6.634819532908705e-05,137.40963355960687
암사1동,16085,6754,3991,2828,2018,395,99,9.0,0.0,1.0,9094,92.0,14.797,11,0.7349,4,1.21,0.0,0.0,1.0,2733,6272,1.0,34022,909,1203,2303,2555,2675,2837,2559,1257,476,29,1,889,1184,2132,2360,2527,2976,2771,1585,668,124,2,46.0,164392.0,7422035.512,1276590108,6754,0.419894311470314,2387,9350,11015,9472,0.07016048439245194,0.2748221738874846,0.32376109576156603,0.27840808888366353,2.0,5.878549174063841e-05,17.627320376613948
암사2동,6382,2106,1631,1382,1008,199,56,1.0,1.0,1.0,4085,59.0,14.797,11,2.1726,2,0.12,2.0,1.0,2.0,1200,3806,0.0,14890,606,519,827,1303,1175,1074,940,545,189,9,0,571,483,938,1364,1155,1164,1101,629,248,49,1,23.0,99261.0,49604129.68,4811600579,2106,0.32999059855844565,1002,4432,4568,3711,0.06729348556077905,0.2976494291470786,0.306783075889859,0.24922766957689724,3.0,0.00020147750167897918,115.48271447228694
암사3동,6160,1123,1457,1635,1515,324,106,2.0,0.0,1.0,5332,71.0,14.797,11,1.798,4,0.63,0.0,0.0,0.0,1132,2626,0.0,17398,809,1021,913,973,1545,1293,1106,631,197,12,3,764,914,892,1137,1639,1340,1297,620,239,49,4,19.0,74987.0,35036700.63,7549241097,1123,0.1823051948051948,1935,3915,5817,4158,0.11121968042303713,0.22502586504195884,0.3343487757213473,0.2389929876997356,1.0,5.7477871019657434e-05,223.8767367056118
압구정동,10000,2687,2511,2235,1936,445,186,1.0,0.0,1.0,8025,88.0,24.689,36,2.3433,3,1.69,0.0,0.0,1.0,5978,36485,2.0,25607,882,1297,1312,1214,1941,2062,1421,1133,534,67,1,930,1381,1480,1582,2348,2223,1714,1372,602,103,8,130.0,611984.0,37944844.22,40563038468,2687,0.2687,2678,5588,8574,6955,0.10458077869332605,0.21822158003670872,0.3348303198344203,0.27160542039286134,2.0,7.810364353497091e-05,174.29921727423363
약수동,7760,3166,2118,1440,805,163,68,1.0,0.0,1.0,5029,69.0,14.146,7,0.486,1,22.16,0.0,0.0,0.0,1210,4519,0.0,32564,846,904,1748,2194,2186,2438,2508,1446,662,84,0,898,894,1892,2320,2380,2866,2946,1870,1238,234,10,30.0,146847.0,57658278.49,732469387,3166,0.4079896907216495,1798,8154,9870,10998,0.05521434713180199,0.25039921385579167,0.3030954428202923,0.33773492199975436,1.0,3.0708758137820905e-05,11.185297689860802
양재1동,17861,6306,4268,3367,2797,840,283,2.0,0.0,8.0,12823,98.0,31.186,39,5.761,26,82.66,0.0,0.0,4.0,5646,47376,1.0,80894,2868,4526,4694,5952,6776,6086,5158,2902,996,118,0,2864,4352,4872,6256,7472,6640,6532,3656,1406,326,18,114.0,945351.0,34340976.48,14045459379,6306,0.3530597390963552,8878,21774,26974,21112,0.10974855984374614,0.2691670581254481,0.3334487106583925,0.260983509283754,12.0,0.00014834227507602542,37.49661204429474
양재2동,11009,5696,2285,1516,1160,270,82,4.0,0.0,1.0,4834,67.0,31.186,39,7.5565,19,5.57,0.0,0.0,1.0,7927,51408,5.0,42754,1196,1468,3264,4312,3528,3302,2624,1278,418,26,0,918,1454,3166,3916,3432,3388,2878,1508,568,104,6,117.0,474942.0,42917398.2,26866291274,5696,0.5173948587519303,2922,14658,13650,9410,0.06834448238761286,0.34284511390747063,0.31926837254993684,0.22009636525237405,2.0,4.6779248725265475e-05,142.18050257875993
양평1동,9953,5482,2055,1353,832,180,51,1.0,2.0,3.0,3839,57.0,50.32,49,0.9742,1,0.15,0.0,0.0,1.0,4862,25006,1.0,36474,1252,1008,2492,4546,3134,2212,1580,926,448,30,2,1124,1000,3482,4550,2852,2064,1832,1220,626,94,0,46.0,163730.0,30570001.41,3668400169,5482,0.5507887069225359,2008,15070,10262,6758,0.05505291440478149,0.41317102593628335,0.2813510994132807,0.1852826671053353,4.0,0.00010966716016888742,50.200852240303924
양평2동,11085,5245,2332,1801,1406,240,61,1.0,1.0,2.0,4959,68.0,100.64,60,2.8725,3,4.4,0.0,0.0,2.0,3692,23744,2.0,44992,1468,1518,3218,5428,3284,3116,2324,1046,396,48,0,1548,1326,4136,5530,3310,2936,2362,1228,656,110,4,47.0,308906.0,24940615.78,8255343824,5245,0.47316193053676137,2844,18312,12646,8174,0.06321123755334282,0.40700568990042674,0.2810721906116643,0.1816767425320057,4.0,8.890469416785207e-05,63.90931946415642
여의동,13605,4328,3276,2962,2322,528,189,4.0,2.0,5.0,9749,93.0,16.773,24,8.4313,4,3.04,0.0,0.0,2.0,15940,192014,14.0,65190,2434,2972,3202,4090,4902,4964,4012,2466,1346,186,6,2280,2964,3784,5074,5514,5408,4546,2896,1822,312,10,302.0,1631757.0,74719198.3,50358456501,4328,0.3181183388460125,5936,16150,20788,17602,0.0910569105691057,0.2477373830342077,0.31888326430434116,0.2700107378432275,7.0,0.00010737843227488879,81.30387924628315
역삼1동,23763,17654,3367,1492,906,248,96,7.0,2.0,1.0,4920,68.0,13.996,6,2.3603,6,2.37,0.0,0.0,1.0,22326,176153,22.0,34328,420,665,2963,4840,3066,2212,1466,711,358,15,0,430,624,3977,4892,2919,1954,1524,886,340,63,3,316.0,1296216.0,70845719.21,50358456501,17654,0.7429196650254597,1289,16672,10151,5366,0.037549522255884406,0.4856676765322769,0.29570612910743416,0.15631554416219995,2.0,5.8261477511069683e-05,103.69320666986019
역삼2동,15820,6605,2358,3026,3135,515,181,5.0,1.0,1.0,8738,91.0,13.996,6,1.1342,9,0.88,0.0,0.0,1.0,6033,45149,6.0,36920,1101,2724,1922,2101,3787,3163,1245,805,355,22,0,1206,3089,2563,2514,4772,2637,1431,1064,362,54,3,97.0,444161.0,23856778.57,4246506585,6605,0.4175094816687737,5813,9100,14359,5341,0.15744853737811484,0.24647887323943662,0.3889219934994583,0.1446641386782232,2.0,5.417118093174431e-05,24.183587829156327
역촌동,20690,8486,5227,3735,2529,565,148,5.0,3.0,3.0,12359,97.0,13.483,3,1.1567,7,0.43,0.0,0.0,1.0,3716,9380,1.0,80894,1934,3150,5740,5948,6680,7108,6004,3438,1466,104,0,1958,3136,6344,6158,6956,8064,7396,4494,2208,268,10,78.0,325696.0,28083887.06,5392106316,8486,0.41014983083615275,6286,24190,28808,25388,0.07770662842732465,0.2990333028407546,0.35612035503251166,0.31384280663584446,4.0,4.944742502534181e-05,36.33363834929131
연남동,8397,5072,1717,873,560,141,34,2.0,5.0,2.0,3290,51.0,13.844,5,0.647,2,0.31,0.0,0.0,0.0,3103,8438,2.0,28756,464,734,2714,2908,2156,1804,1514,764,460,48,4,498,680,3228,2992,2148,1996,1744,1108,686,104,2,169.0,127848.0,17994374.57,5326334873,5072,0.6040252471120638,1414,11842,8104,6434,0.049172346640701074,0.4118097092780637,0.2818194463764084,0.2237446098205592,2.0,6.955070246209486e-05,93.18215551449376
연희동,18775,10693,3638,2302,1600,416,126,2.0,6.0,1.0,9499,93.0,13.844,4,2.927,9,75.87,1.0,1.0,1.0,3420,13243,3.0,68386,1314,2168,7522,5456,4286,4628,3782,2120,1180,144,10,1360,2074,7706,5336,4646,5284,4414,2900,1758,290,8,121.0,1026410.0,40403944.89,18787834376,10693,0.5695339547270306,4242,26020,18844,16606,0.06203024010762437,0.3804872342292282,0.2755534758576317,0.2428274793086304,2.0,2.924575205451408e-05,47.016539006679025
염리동,7795,3358,1596,1404,1182,212,43,0.0,1.0,2.0,3079,49.0,37.855,45,0.4911,2,2.38,0.0,0.0,1.0,1106,5256,1.0,33660,1308,1666,2210,2642,2968,2576,1602,676,382,40,0,1288,1650,2726,2842,3148,2474,1692,1064,626,80,0,43.0,153099.0,19035698.8,2836319121,3358,0.4307889672867223,3316,10420,11166,6162,0.09851455733808676,0.3095662507427213,0.331729055258467,0.18306595365418896,3.0,8.9126559714795e-05,41.60836863448733
염창동,16595,5009,3520,3836,3526,587,117,0.0,1.0,1.0,10326,95.0,30.68,39,1.7316,4,6.68,0.0,0.0,3.0,3097,16227,3.0,80894,3636,4482,4916,6656,7200,6008,4336,1898,612,56,0,3436,4306,5862,7860,7554,6128,4672,2078,930,138,4,58.0,357244.0,30928029.88,554155960,5009,0.30183790298282615,8788,25294,26890,14724,0.10863599278067594,0.3126807921477489,0.3324103147328603,0.1820159715182832,4.0,4.944742502534181e-05,3.4651993363947318
영등포동,21780,16762,2626,1326,879,144,43,5.0,0.0,3.0,5176,70.0,150.959,71,1.3711,4,1.09,0.0,0.0,1.0,14943,41886,7.0,60792,1128,852,6418,9034,4052,4094,3556,1502,560,70,0,1124,836,9524,7862,3082,2588,2344,1346,682,134,4,131.0,1132620.0,52035588.67,25653545212,16762,0.7696051423324151,1688,32838,13816,10198,0.0277668114225556,0.5401697591788394,0.22726674562442425,0.16775233583366234,4.0,6.579813133307015e-05,58.8930608309023
영등포본동,10497,5121,2218,1654,1198,236,70,1.0,0.0,2.0,6224,78.0,32.547,40,0.8458,2,7.92,0.0,0.0,1.0,1924,6381,2.0,41886,1210,1184,2926,3496,2984,3666,3530,1746,712,56,0,1184,1100,2598,2956,2734,3428,3250,1984,998,134,10,45.0,182736.0,38853077.42,1204445400,5121,0.48785367247785083,2284,11976,12812,12420,0.05452895955689252,0.2859189227904312,0.30587785895048464,0.29651912333476577,3.0,7.162297665090961e-05,14.690682172533876
오금동,15628,4841,4001,3429,2598,575,184,3.0,1.0,4.0,10195,94.0,17.603,30,1.6475,15,20.93,0.0,0.0,3.0,3613,19900,0.0,75196,2460,3166,4920,5182,5170,6034,5740,2846,862,84,6,2286,2766,4576,5162,5596,7126,6442,2942,1422,386,22,71.0,323319.0,21181579.47,5125942231,4841,0.30976452521115944,5932,19840,23926,20752,0.07888717484972604,0.26384382147986596,0.3181818181818182,0.2759721261769243,7.0,9.309005798180754e-05,35.24002194448259
오류1동,12746,7234,2691,1569,942,239,71,5.0,0.0,4.0,5750,75.0,17.357,28,0.7273,2,151.95,0.0,0.0,1.0,1733,5168,1.0,22661,505,540,1680,2311,793,1520,785,884,354,19,740,489,578,2407,2235,787,1511,834,972,516,78,674,25.0,216401.0,89951389.16,5487034739,7234,0.5675506041110937,1118,8633,4611,5856,0.04933586337760911,0.3809628877807687,0.2034773399232161,0.2584175455628613,5.0,0.00022064339614315343,62.88315118116318
오류2동,15815,5100,4242,3090,2508,685,190,5.0,1.0,7.0,12132,97.0,34.714,43,4.5047,9,5.69,0.0,0.0,5.0,2420,8474,1.0,37708,1202,2011,2075,2288,1486,2829,1339,1538,599,59,1497,1128,1964,2139,2412,1593,3113,1549,1886,867,143,1503,42.0,247964.0,27715189.77,1441189868,5100,0.3224786595004742,3975,8914,9021,10980,0.10541529648880874,0.23639545984936883,0.23923305399384745,0.29118489445210566,12.0,0.0003182348573247056,13.821674479055778
오륜동,5908,700,1361,1591,1799,341,116,2.0,0.0,3.0,5135,70.0,17.327,28,3.0827,1,46.94,2.0,2.0,2.0,728,4992,1.0,35588,1138,2756,2078,1382,2678,2998,2456,1498,364,42,2,1008,2322,1818,1822,3386,3108,2886,1294,404,144,4,29.0,242432.0,73332071.32,40479303369,700,0.11848341232227488,5078,7100,12170,9094,0.1426885467011352,0.19950545127571093,0.3419692031021693,0.2555355737889176,5.0,0.00014049679667303585,398.900082767279
옥수동,10764,3200,2996,2562,1574,337,95,0.0,0.0,4.0,7055,84.0,12.345,1,1.9206,2,0.14,0.0,0.0,2.0,1506,4717,4.0,50886,2256,1602,2346,4054,4348,3592,3054,1580,678,76,4,2374,1656,2638,4992,4498,4098,3738,2000,1118,180,4,29.0,223911.0,20367426.3,1099841020,3200,0.29728725380899296,3258,14030,16536,12432,0.0640254686947294,0.2757143418622018,0.3249616790472822,0.2443108124041976,6.0,0.00011791062374719962,10.965414718840274
왕십리2동,7388,2996,1713,1398,996,209,76,2.0,0.0,2.0,4175,60.0,14.146,7,0.3721,4,9.46,0.0,0.0,1.0,1232,2948,0.0,32408,1122,1108,2098,2672,2424,2546,2158,988,422,50,0,1134,1056,2356,2862,2390,2706,2290,1298,624,102,2,21.0,120996.0,21489650.49,1826620292,2996,0.4055224688684353,2164,9988,10066,7934,0.06677363613922488,0.30819550728215256,0.3106023204147124,0.24481609479140953,3.0,9.256973586768699e-05,32.622611901673906
왕십리도선동,12216,5169,2697,2218,1695,328,109,4.0,0.0,4.0,6836,82.0,56.586,51,0.7098,7,2.09,0.0,0.0,1.0,3234,11495,4.0,52810,2098,1726,3556,3986,3982,4064,3228,1434,704,54,0,1918,1632,4698,4820,3946,4566,3308,1828,1048,208,6,56.0,327870.0,17396021.57,2313670869,5169,0.4231335952848723,3358,17060,16558,11818,0.06358644196174967,0.3230448778640409,0.3135391024427192,0.2237833743609165,5.0,9.46790380609733e-05,16.6513194773304
용강동,9320,3555,1950,1908,1533,291,83,1.0,0.0,2.0,6094,77.0,109.256,60,0.79,6,1.37,0.0,0.0,1.0,4088,23581,3.0,42564,1900,2104,1896,3082,4018,3208,2212,1038,558,66,2,1900,2206,2178,3726,4556,3066,2378,1424,866,178,2,50.0,171071.0,22028219.62,3546543359,3555,0.38143776824034337,4310,10882,14848,8724,0.10125928014284372,0.2556620618362936,0.3488393947937224,0.2049619396673245,3.0,7.0482097547223e-05,45.48204717366164
용답동,7627,5193,1268,608,433,91,34,5.0,2.0,1.0,2982,48.0,28.878,38,2.3753,3,0.29,0.0,0.0,1.0,2497,12834,0.0,23722,294,556,2294,2016,1592,2294,1774,896,448,24,2,282,546,2926,1822,1262,1564,1438,1032,572,86,2,33.0,271188.0,55062677.53,3744262072,5193,0.6808705913203095,1102,9058,6712,6274,0.04645476772616137,0.3818396425259253,0.2829441025208667,0.2644802293229913,2.0,8.430992327796982e-05,34.784348621799175
용문동,5326,2121,1346,1020,655,145,39,3.0,0.0,1.0,3016,49.0,37.855,45,0.2773,1,0.54,0.0,0.0,0.0,963,2159,1.0,22918,606,684,1592,1960,1568,1818,1484,834,398,22,0,650,630,1718,1942,1576,1890,1754,1114,576,98,4,21.0,68695.0,18481339.97,2051428737,2121,0.3982350732256853,1314,7212,6852,6284,0.057334845972597956,0.31468714547517235,0.2989789684963784,0.27419495592983684,1.0,4.363382494109434e-05,61.34885555663048
용산2가동,5061,2816,1197,596,332,93,27,0.0,0.0,0.0,2509,42.0,37.855,45,0.0,0,0.0,0.0,0.0,1.0,844,2129,3.0,17986,270,450,1398,1694,1320,1158,1250,764,360,38,0,252,432,1364,1532,1170,1372,1470,988,590,114,0,21.0,278334.0,17110605.76,2925913585,2816,0.5564117763287888,882,5988,5020,5574,0.049038140776159235,0.3329256088068498,0.27910597131101966,0.30990770599355055,1.0,5.559879906594018e-05,27.05251620794994
용신동,21730,12855,4006,2584,1817,362,106,2.0,1.0,1.0,7434,85.0,28.293,37,1.6172,6,1.74,0.0,0.0,1.0,6982,30470,3.0,72992,1804,1848,6044,6778,5452,5520,5024,2396,1168,88,2,1856,1736,7614,6554,4794,4948,4682,2830,1628,216,10,92.0,936453.0,29111679.57,10683986403,12855,0.5915784629544408,3584,26990,20714,18044,0.04910127137220517,0.3697665497588777,0.2837845243314336,0.24720517316966242,2.0,2.740026304252521e-05,28.9973159752711
우이동,9582,3995,2585,1639,1057,236,70,3.0,0.0,2.0,6205,78.0,30.837,39,10.5798,2,0.33,0.0,0.0,0.0,1557,5515,2.0,40062,894,1294,2230,2588,2786,3424,3118,1840,978,76,4,872,1260,2484,2296,2574,3644,3730,2356,1390,218,6,36.0,247242.0,41695238.16,5628857152,3995,0.4169275725318305,2554,9598,12428,13716,0.06375118566222356,0.23957865308771403,0.3102191603015326,0.3423693275423094,2.0,4.9922619939094404e-05,53.676685475439314
우장산동,16817,4468,3698,3822,3910,740,179,2.0,2.0,4.0,11886,97.0,29.676,38,1.2607,8,29.41,0.0,0.0,1.0,2508,7147,0.0,80894,3110,5440,4802,5140,7674,7016,4950,2758,868,64,2,3278,5650,5540,5354,8872,7030,5590,3094,1058,194,8,60.0,357907.0,30313001.18,3880064151,4468,0.26568353451864185,11090,20836,30592,18586,0.13709298588276014,0.25757163695700547,0.3781739065938141,0.2297574603802507,5.0,6.180928128167726e-05,24.22581703885304
원효로1동,9353,5198,1849,1245,840,176,45,2.0,0.0,2.0,3530,54.0,75.71,55,0.5886,5,3.3,0.0,0.0,1.0,2634,12179,0.0,34358,1168,1002,2210,3878,2674,2202,1764,740,314,36,2,1142,922,3570,4450,2716,2254,1826,922,470,92,4,38.0,253501.0,20206673.51,2061080698,5198,0.5557575109590506,1924,14108,9846,6170,0.05599860294545666,0.41061761452936724,0.28657081320216543,0.17957971942487921,3.0,8.731590895861226e-05,19.616535987676997
원효로2동,6222,2530,1442,1136,846,199,69,0.0,0.0,2.0,3603,55.0,94.637,58,0.7085,2,0.37,0.0,0.0,1.0,1564,7229,0.0,27428,732,876,1718,2232,2000,2172,1808,900,376,48,0,790,1206,2134,2276,2036,2288,1950,1064,698,114,10,22.0,154997.0,24776005.71,3691624851,2530,0.4066216650594664,2082,8360,8496,6968,0.07590783141315444,0.30479801662534634,0.3097564532594429,0.25404695931165233,3.0,0.00010937727869330611,55.44218548812516
월계1동,10049,4654,2187,1596,1240,321,51,1.0,1.0,2.0,6172,78.0,13.848,5,1.1066,6,23.94,0.0,0.0,1.0,1921,6647,4.0,41598,994,1602,4252,2610,2990,3338,2974,1820,670,76,0,890,1450,3058,2194,2874,3286,3210,2116,1026,164,4,45.0,371295.0,62927900.35,11641661565,4654,0.463130659767141,3052,12114,12488,12060,0.07336891196692148,0.29121592384249245,0.3002067407086879,0.2899177845088706,3.0,7.211885186787827e-05,77.2475270633816
월계2동,11728,4449,3124,2212,1541,324,78,1.0,0.0,5.0,8167,88.0,13.848,5,2.0032,7,1.25,0.0,0.0,2.0,1436,3961,1.0,51668,1464,1956,2990,2836,3914,4268,4066,2378,852,80,6,1354,1880,2762,2926,3746,4440,4980,2908,1552,302,8,14.0,212063.0,12832392.59,218150674,4449,0.3793485675306958,3836,11514,16368,17132,0.07424324533560424,0.2228458620422699,0.3167918247271038,0.3315785399086475,7.0,0.00013548037470000775,2.266222322942903
월계3동,12871,4475,3593,2655,1685,357,106,1.0,0.0,5.0,8860,91.0,13.848,5,1.1674,4,2.29,0.0,0.0,3.0,1536,4525,1.0,57908,1838,2036,3122,4358,4392,4240,4134,2492,1002,76,0,1726,1832,3256,4222,4168,4828,5202,3048,1658,270,8,22.0,228263.0,45552860.58,7024251101,4475,0.3476808328801181,3868,14958,17628,17890,0.06679560682461837,0.2583062789251917,0.30441389790702494,0.30893831594943705,8.0,0.0001381501692339573,67.24833601023012
월곡1동,10786,3484,2708,2250,1826,405,113,3.0,0.0,1.0,7801,87.0,13.848,5,0.8012,5,23.71,0.0,0.0,2.0,1841,5848,2.0,51640,1652,2490,2694,3186,4226,4324,3560,1840,894,52,0,1650,2512,3054,3282,4274,4294,3854,2500,1146,150,6,39.0,319891.0,39169058.94,5170315780,3484,0.3230113109586501,5002,12216,17118,14002,0.09686289697908598,0.23656080557707204,0.3314872192099148,0.27114639814097596,3.0,5.809450038729667e-05,38.126693902605076
월곡2동,9713,4911,2041,1392,1056,242,71,4.0,0.0,2.0,5314,71.0,27.697,37,1.3639,4,56.05,0.0,0.0,0.0,2162,11083,1.0,38206,894,1422,2846,2684,2562,2986,2628,1442,684,48,2,806,1400,4196,2476,2520,2924,2832,1722,970,158,4,64.0,193005.0,30405536.24,7236517625,4911,0.5056110367548646,2822,12202,10992,10490,0.0738627440716118,0.31937392032665024,0.28770350206773804,0.2745642045751976,2.0,5.234779877506151e-05,85.74884276670014
위례동,14650,2118,2800,3713,4512,1228,279,3.0,0.0,5.0,8773,91.0,35.205,44,2.4876,5,9.73,0.0,0.0,3.0,1264,5146,3.0,80894,6838,6176,4112,6304,9130,5746,3444,1366,392,28,0,6334,6004,4326,7532,9342,5818,3922,1616,708,196,10,63.0,415002.0,40617291.85,11817697771,2118,0.14457337883959046,12180,22274,30036,11682,0.1505674092021658,0.27534798625361584,0.3713007145152916,0.14441120478651073,8.0,9.889485005068362e-05,65.29041203624003
은천동,16127,7766,3508,2404,1887,429,133,1.0,0.0,5.0,9174,92.0,17.205,27,0.7756,6,58.16,0.0,0.0,1.0,2434,7925,2.0,65316,1762,2606,4962,5252,4918,4808,4082,2528,1032,56,0,1540,2548,5488,4826,4818,4676,4716,3134,1342,216,6,34.0,441388.0,39549654.63,182419287,7766,0.4815526756371303,5154,20528,19220,17112,0.07890869006062833,0.31428746402106683,0.2942617429113846,0.261987874334007,6.0,9.186110600771634e-05,0.9863329843323729
을지로동,2075,1540,324,132,66,9,4,5.0,3.0,1.0,437,2.0,123.076,63,0.6111,1,2.73,0.0,0.0,0.0,9784,31528,3.0,9200,108,48,334,782,414,450,514,254,88,8,0,142,80,372,612,336,240,254,164,90,10,0,84.0,225260.0,53799292.63,27868033583,1540,0.7421686746987952,128,2100,1440,1382,0.01391304347826087,0.22826086956521738,0.1565217391304348,0.15021739130434783,1.0,0.00010869565217391305,325.6452142784527
응봉동,5951,1609,1471,1415,1174,224,58,0.0,0.0,1.0,4343,62.0,12.345,1,0.5532,3,0.43,0.0,0.0,1.0,682,1162,0.0,29914,1056,1574,1588,1940,2482,2434,1678,962,474,40,0,916,1506,1798,2082,2800,2514,1992,1252,728,94,4,6.0,122328.0,42643044.84,1253440479,1609,0.2703747269366493,3080,7408,10230,7224,0.10296182389516614,0.24764324396603596,0.34198034365180185,0.24149227786320787,2.0,6.685832720465334e-05,22.55674192476182
응암1동,15091,6172,3674,2644,2007,473,121,4.0,0.0,3.0,7242,85.0,13.844,4,1.109,5,0.27,0.0,0.0,1.0,2605,8853,4.0,65834,2426,2760,3784,5058,5368,4872,3698,1914,932,74,2,2284,2584,4782,5558,5678,5126,4492,2844,1426,168,4,57.0,532998.0,34956909.11,7131209459,6172,0.4089854880392287,5344,19182,21044,15554,0.08117386153051614,0.2913692013245435,0.31965245921560287,0.23626089862381142,4.0,6.07588783911049e-05,32.62611243494642
응암2동,11228,3302,2725,2666,2017,393,125,1.0,1.0,3.0,7857,87.0,13.844,4,0.7547,5,1.19,0.0,0.0,1.0,1284,3096,0.0,55374,2954,2654,2524,3914,5652,3932,2858,1556,674,48,2,2754,2490,2512,4602,5656,3948,3446,2002,1032,158,6,24.0,166566.0,2956260.75,182419287,3302,0.2940862130388315,5144,13552,19188,11782,0.09289558276447431,0.24473579658323402,0.34651641564633223,0.21277133672842852,4.0,7.223606746848702e-05,2.2518647764853146
응암3동,12538,6398,3055,1748,1005,252,80,11.0,0.0,4.0,7001,83.0,13.844,5,0.7522,4,0.48,0.0,0.0,2.0,2467,6002,1.0,47276,784,1358,3262,3432,3202,3888,3618,2046,1082,90,4,778,1238,3424,3160,3026,3892,4090,2924,1744,230,4,48.0,250129.0,22765591.46,3938447322,6398,0.5102887222842558,2596,13278,14008,15832,0.054911583044250784,0.28086132498519334,0.2963025636686691,0.3348845079956003,6.0,0.00012691429054911582,36.28138947097876
이문1동,10784,7037,1724,1020,764,178,61,2.0,0.0,2.0,4244,61.0,15.673,17,1.0388,2,0.25,0.0,0.0,0.0,1641,6654,4.0,35688,562,1240,4860,2348,2116,2586,2062,1164,668,58,2,582,1180,5292,1790,1956,2416,2118,1588,982,114,4,62.0,217914.0,51863461.63,10839463481,7037,0.6525408011869436,2420,14290,9074,8760,0.06780990809235597,0.4004147052230442,0.25425913472315625,0.24546065904505715,2.0,5.6041246357318986e-05,117.10144329270987
이문2동,8691,3351,2077,1587,1275,322,79,2.0,0.0,2.0,5809,75.0,15.673,17,0.7233,0,0.0,0.0,0.0,1.0,1049,2385,0.0,39020,1026,1660,2416,2360,2848,3286,2772,1596,718,46,2,990,1608,2918,2378,2762,3340,2968,2102,1080,144,0,14.0,102214.0,37924956.4,308430659,3351,0.3855712806351398,3268,10072,12236,11428,0.08375192209123526,0.25812403895438235,0.31358277806253204,0.2928754484879549,3.0,7.688364941055868e-05,5.9830883789285085
